Class,Object,Vertex Count,Triangles,Quads,Pentagons,Hexagons,7+ sided polygons,Total Faces,Face Types
PianoBoard,D00075.obj,1309,7779,0,0,0,0,7779,Triangle
PianoBoard,D00104.obj,1281,7125,0,0,0,0,7125,Triangle
PianoBoard,D00122.obj,1934,10977,0,0,0,0,10977,Triangle
PianoBoard,D00181.obj,9628,47613,0,0,0,0,47613,Triangle
PianoBoard,D00212.obj,3238,33984,0,0,0,0,33984,Triangle
PianoBoard,D00235.obj,1616,10020,0,0,0,0,10020,Triangle
PianoBoard,D00253.obj,719,4338,0,0,0,0,4338,Triangle
PianoBoard,D00332.obj,454,1578,0,0,0,0,1578,Triangle
PianoBoard,D00381.obj,735,5196,0,0,0,0,5196,Triangle
PianoBoard,D00441.obj,538,3234,0,0,0,0,3234,Triangle
PianoBoard,D00460.obj,754,4500,0,0,0,0,4500,Triangle
PianoBoard,D00623.obj,5694,32637,0,0,0,0,32637,Triangle
PianoBoard,D00718.obj,797,4110,0,0,0,0,4110,Triangle
PianoBoard,D00721.obj,1228,7260,0,0,0,0,7260,Triangle
PianoBoard,D00755.obj,8133,49260,0,0,0,0,49260,Triangle
PianoBoard,D00885.obj,6622,38235,0,0,0,0,38235,Triangle
PianoBoard,D00962.obj,793,4866,0,0,0,0,4866,Triangle
PianoBoard,D00966.obj,2105,5970,0,0,0,0,5970,Triangle
PlantIndoors,D00049.obj,78288,26096,0,0,0,0,26096,Triangle
PlantIndoors,D00073.obj,49944,16648,0,0,0,0,16648,Triangle
PlantIndoors,D00080.obj,64127,34887,0,0,0,0,34887,Triangle
PlantIndoors,D00087.obj,3855,5054,0,0,0,0,5054,Triangle
PlantIndoors,D00128.obj,64866,21622,0,0,0,0,21622,Triangle
PlantIndoors,D00159.obj,98256,32752,0,0,0,0,32752,Triangle
PlantIndoors,D00238.obj,90234,30078,0,0,0,0,30078,Triangle
PlantIndoors,D00280.obj,32742,10914,0,0,0,0,10914,Triangle
PlantIndoors,D00370.obj,26784,8928,0,0,0,0,8928,Triangle
PlantIndoors,D00379.obj,31824,10608,0,0,0,0,10608,Triangle
PlantIndoors,D00466.obj,9900,3300,0,0,0,0,3300,Triangle
PlantIndoors,D00491.obj,20165,30052,0,0,0,0,30052,Triangle
PlantIndoors,D00595.obj,60624,20208,0,0,0,0,20208,Triangle
PlantIndoors,D00609.obj,32382,10794,0,0,0,0,10794,Triangle
PlantIndoors,D00622.obj,60282,20094,0,0,0,0,20094,Triangle
PlantIndoors,D00624.obj,45486,15162,0,0,0,0,15162,Triangle
PlantIndoors,D00657.obj,5801,7624,0,0,0,0,7624,Triangle
PlantIndoors,D00667.obj,1523,2064,0,0,0,0,2064,Triangle
PlantIndoors,D00800.obj,52263,17421,0,0,0,0,17421,Triangle
PlantIndoors,D00968.obj,34812,11604,0,0,0,0,11604,Triangle
PlantIndoors,m1000.obj,19105,26032,0,0,0,0,26032,Triangle
PlantIndoors,m1001.obj,11431,16584,0,0,0,0,16584,Triangle
PlantIndoors,m1002.obj,8260,10184,0,0,0,0,10184,Triangle
PlantIndoors,m1003.obj,8453,10544,0,0,0,0,10544,Triangle
PlantIndoors,m1004.obj,13242,17357,0,0,0,0,17357,Triangle
PlantIndoors,m1005.obj,17834,19610,0,0,0,0,19610,Triangle
PlantIndoors,m1006.obj,16333,25760,0,0,0,0,25760,Triangle
PlantIndoors,m1007.obj,7930,8864,0,0,0,0,8864,Triangle
PlantIndoors,m1008.obj,5383,7952,0,0,0,0,7952,Triangle
PlantIndoors,m1009.obj,5348,6764,0,0,0,0,6764,Triangle
PlantIndoors,m1010.obj,6257,7196,0,0,0,0,7196,Triangle
PlantIndoors,m1011.obj,7529,10680,0,0,0,0,10680,Triangle
PlantIndoors,m1012.obj,2950,4292,0,0,0,0,4292,Triangle
PlantIndoors,m1013.obj,6365,7424,0,0,0,0,7424,Triangle
PlantIndoors,m1014.obj,16404,20144,0,0,0,0,20144,Triangle
PlantIndoors,m1015.obj,1325,2111,0,0,0,0,2111,Triangle
PlantIndoors,m1016.obj,5307,7909,0,0,0,0,7909,Triangle
PlantIndoors,m1017.obj,13312,20016,0,0,0,0,20016,Triangle
PlantIndoors,m1018.obj,11666,15091,0,0,0,0,15091,Triangle
PlantIndoors,m1020.obj,18348,30014,0,0,0,0,30014,Triangle
PlantIndoors,m1021.obj,7641,11540,0,0,0,0,11540,Triangle
PlantIndoors,m1022.obj,7882,10842,0,0,0,0,10842,Triangle
PlantIndoors,m1023.obj,2659,3236,0,0,0,0,3236,Triangle
PlantIndoors,m1025.obj,6696,10794,0,0,0,0,10794,Triangle
PlantIndoors,m1026.obj,1522,2064,0,0,0,0,2064,Triangle
PlantIndoors,m1027.obj,3855,5054,0,0,0,0,5054,Triangle
PlantIndoors,m1029.obj,316,548,0,0,0,0,548,Triangle
PlantIndoors,m1030.obj,395,692,0,0,0,0,692,Triangle
PlantIndoors,m1031.obj,729,1284,0,0,0,0,1284,Triangle
PlantIndoors,m1032.obj,96,156,0,0,0,0,156,Triangle
PlantIndoors,m1033.obj,197,480,0,0,0,0,480,Triangle
PlantIndoors,m1034.obj,228,426,0,0,0,0,426,Triangle
PlantIndoors,m1035.obj,1787,3360,0,0,0,0,3360,Triangle
PlantIndoors,m1036.obj,234,401,0,0,0,0,401,Triangle
PlantIndoors,m989.obj,1027,1024,0,0,0,0,1024,Triangle
PlantIndoors,m990.obj,491,644,0,0,0,0,644,Triangle
PlantIndoors,m991.obj,4867,6370,0,0,0,0,6370,Triangle
PlantIndoors,m992.obj,491,644,0,0,0,0,644,Triangle
PlantIndoors,m993.obj,220,320,0,0,0,0,320,Triangle
PlantIndoors,m994.obj,395,454,0,0,0,0,454,Triangle
PlantIndoors,m995.obj,7323,8448,0,0,0,0,8448,Triangle
PlantIndoors,m996.obj,623,1129,0,0,0,0,1129,Triangle
PlantIndoors,m997.obj,695,723,0,0,0,0,723,Triangle
PlantIndoors,m998.obj,318,478,0,0,0,0,478,Triangle
PlantIndoors,m999.obj,1235,1277,0,0,0,0,1277,Triangle
PlantWildNonTree,m1052.obj,342,186,0,0,0,0,186,Triangle
PlantWildNonTree,m961.obj,6513,9427,0,0,0,0,9427,Triangle
PlantWildNonTree,m962.obj,15136,19104,0,0,0,0,19104,Triangle
PlantWildNonTree,m963.obj,11548,15008,0,0,0,0,15008,Triangle
PlantWildNonTree,m964.obj,13950,18851,0,0,0,0,18851,Triangle
PlantWildNonTree,m965.obj,13871,22999,0,0,0,0,22999,Triangle
PlantWildNonTree,m966.obj,7920,5280,0,0,0,0,5280,Triangle
PlantWildNonTree,m967.obj,12982,16912,0,0,0,0,16912,Triangle
PlantWildNonTree,m968.obj,9018,11712,0,0,0,0,11712,Triangle
PlantWildNonTree,m971.obj,3962,3452,0,0,0,0,3452,Triangle
PlantWildNonTree,m972.obj,16197,15295,0,0,0,0,15295,Triangle
PlantWildNonTree,m973.obj,15492,24673,0,0,0,0,24673,Triangle
PlantWildNonTree,m974.obj,379,358,0,0,0,0,358,Triangle
PlantWildNonTree,m975.obj,241,450,0,0,0,0,450,Triangle
PlantWildNonTree,m976.obj,1272,1889,0,0,0,0,1889,Triangle
PlantWildNonTree,m977.obj,1548,3044,0,0,0,0,3044,Triangle
PlantWildNonTree,m978.obj,3411,3966,0,0,0,0,3966,Triangle
PlantWildNonTree,m979.obj,1236,1070,0,0,0,0,1070,Triangle
PlantWildNonTree,m980.obj,8937,16005,0,0,0,0,16005,Triangle
PlantWildNonTree,m981.obj,927,2200,0,0,0,0,2200,Triangle
PlantWildNonTree,m982.obj,332,600,0,0,0,0,600,Triangle
PlantWildNonTree,m983.obj,70,74,0,0,0,0,74,Triangle
PlantWildNonTree,m984.obj,849,982,0,0,0,0,982,Triangle
PlantWildNonTree,m985.obj,50833,88945,0,0,0,0,88945,Triangle
PlantWildNonTree,m986.obj,6656,13512,0,0,0,0,13512,Triangle
PlantWildNonTree,m987.obj,850,982,0,0,0,0,982,Triangle
PlantWildNonTree,m988.obj,3093,6000,0,0,0,0,6000,Triangle
Quadruped,D00111.obj,2315,4574,0,0,0,0,4574,Triangle
Quadruped,D00150.obj,24936,23530,0,0,0,0,23530,Triangle
Quadruped,D00218.obj,3666,7040,0,0,0,0,7040,Triangle
Quadruped,D00226.obj,2949,5803,0,0,0,0,5803,Triangle
Quadruped,D00261.obj,3093,5788,0,0,0,0,5788,Triangle
Quadruped,D00326.obj,3077,6052,0,0,0,0,6052,Triangle
Quadruped,D00380.obj,505,874,0,0,0,0,874,Triangle
Quadruped,D00409.obj,12515,24612,0,0,0,0,24612,Triangle
Quadruped,D00508.obj,11910,20746,0,0,0,0,20746,Triangle
Quadruped,D00509.obj,8159,14620,0,0,0,0,14620,Triangle
Quadruped,D00583.obj,20126,37418,0,0,0,0,37418,Triangle
Quadruped,D00663.obj,12046,20871,0,0,0,0,20871,Triangle
Quadruped,D00700.obj,9174,13992,0,0,0,0,13992,Triangle
Quadruped,D00757.obj,3240,6041,0,0,0,0,6041,Triangle
Quadruped,D00794.obj,8184,15018,0,0,0,0,15018,Triangle
Quadruped,D00795.obj,13081,21595,0,0,0,0,21595,Triangle
Quadruped,D00831.obj,1614,3169,0,0,0,0,3169,Triangle
Quadruped,D00841.obj,2100,4159,0,0,0,0,4159,Triangle
Quadruped,D00867.obj,7873,12676,0,0,0,0,12676,Triangle
Quadruped,D00934.obj,1971,3888,0,0,0,0,3888,Triangle
Quadruped,m100.obj,606,1208,0,0,0,0,1208,Triangle
Quadruped,m101.obj,1143,2180,0,0,0,0,2180,Triangle
Quadruped,m102.obj,127,226,0,0,0,0,226,Triangle
Quadruped,m103.obj,16049,31432,0,0,0,0,31432,Triangle
Quadruped,m104.obj,233,462,0,0,0,0,462,Triangle
Quadruped,m105.obj,146,260,0,0,0,0,260,Triangle
Quadruped,m106.obj,346,690,0,0,0,0,690,Triangle
Quadruped,m107.obj,3051,6052,0,0,0,0,6052,Triangle
Quadruped,m108.obj,11105,22258,0,0,0,0,22258,Triangle
Quadruped,m109.obj,1288,2520,0,0,0,0,2520,Triangle
Quadruped,m110.obj,453,902,0,0,0,0,902,Triangle
Quadruped,m111.obj,1238,2442,0,0,0,0,2442,Triangle
Quadruped,m112.obj,7691,15294,0,0,0,0,15294,Triangle
Quadruped,m273.obj,485,942,0,0,0,0,942,Triangle
Quadruped,m274.obj,23984,47904,0,0,0,0,47904,Triangle
Quadruped,m275.obj,20586,41168,0,0,0,0,41168,Triangle
Quadruped,m276.obj,2309,4587,0,0,0,0,4587,Triangle
Quadruped,m277.obj,445,874,0,0,0,0,874,Triangle
Quadruped,m278.obj,359,646,0,0,0,0,646,Triangle
Quadruped,m279.obj,275,524,0,0,0,0,524,Triangle
Quadruped,m280.obj,2894,5504,0,0,0,0,5504,Triangle
Quadruped,m281.obj,10119,20198,0,0,0,0,20198,Triangle
Quadruped,m282.obj,1848,3587,0,0,0,0,3587,Triangle
Quadruped,m86.obj,176,245,0,0,0,0,245,Triangle
Quadruped,m87.obj,691,1331,0,0,0,0,1331,Triangle
Quadruped,m88.obj,1618,3220,0,0,0,0,3220,Triangle
Quadruped,m89.obj,12515,25030,0,0,0,0,25030,Triangle
Quadruped,m90.obj,1783,3526,0,0,0,0,3526,Triangle
Quadruped,m91.obj,1614,3169,0,0,0,0,3169,Triangle
Quadruped,m92.obj,1971,3888,0,0,0,0,3888,Triangle
Quadruped,m93.obj,278,464,0,0,0,0,464,Triangle
Quadruped,m94.obj,3332,6328,0,0,0,0,6328,Triangle
Quadruped,m95.obj,956,1908,0,0,0,0,1908,Triangle
Quadruped,m96.obj,5169,10061,0,0,0,0,10061,Triangle
Quadruped,m97.obj,3601,7083,0,0,0,0,7083,Triangle
Quadruped,m98.obj,4195,8236,0,0,0,0,8236,Triangle
Quadruped,m99.obj,1450,2888,0,0,0,0,2888,Triangle
RectangleTable,D00134.obj,224,422,0,0,0,0,422,Triangle
RectangleTable,D00187.obj,2136,3688,0,0,0,0,3688,Triangle
RectangleTable,D00188.obj,240,120,0,0,0,0,120,Triangle
RectangleTable,D00230.obj,3713,6676,0,0,0,0,6676,Triangle
RectangleTable,D00243.obj,1066,1648,0,0,0,0,1648,Triangle
RectangleTable,D00295.obj,190,360,0,0,0,0,360,Triangle
RectangleTable,D00302.obj,134,216,0,0,0,0,216,Triangle
RectangleTable,D00317.obj,1042,2706,0,0,0,0,2706,Triangle
RectangleTable,D00418.obj,2003,6267,0,0,0,0,6267,Triangle
RectangleTable,D00421.obj,99,166,0,0,0,0,166,Triangle
RectangleTable,D00505.obj,189,334,0,0,0,0,334,Triangle
RectangleTable,D00523.obj,12600,25140,0,0,0,0,25140,Triangle
RectangleTable,D00530.obj,210,340,0,0,0,0,340,Triangle
RectangleTable,D00571.obj,1245,2409,0,0,0,0,2409,Triangle
RectangleTable,D00603.obj,7282,13672,0,0,0,0,13672,Triangle
RectangleTable,D00678.obj,1768,3419,0,0,0,0,3419,Triangle
RectangleTable,D00714.obj,672,960,0,0,0,0,960,Triangle
RectangleTable,D00766.obj,2973,8352,0,0,0,0,8352,Triangle
RectangleTable,D00944.obj,1016,1996,0,0,0,0,1996,Triangle
RectangleTable,D00954.obj,652,1052,0,0,0,0,1052,Triangle
RectangleTable,m763.obj,116,136,0,0,0,0,136,Triangle
RectangleTable,m764.obj,72,121,0,0,0,0,121,Triangle
RectangleTable,m765.obj,1005,1726,0,0,0,0,1726,Triangle
RectangleTable,m870.obj,48,92,0,0,0,0,92,Triangle
RectangleTable,m871.obj,60,184,0,0,0,0,184,Triangle
RectangleTable,m872.obj,2229,4413,0,0,0,0,4413,Triangle
RectangleTable,m873.obj,679,1206,0,0,0,0,1206,Triangle
RectangleTable,m874.obj,68,88,0,0,0,0,88,Triangle
RectangleTable,m875.obj,528,744,0,0,0,0,744,Triangle
RectangleTable,m876.obj,44,52,0,0,0,0,52,Triangle
RectangleTable,m877.obj,56,84,0,0,0,0,84,Triangle
RectangleTable,m878.obj,320,534,0,0,0,0,534,Triangle
RectangleTable,m879.obj,276,556,0,0,0,0,556,Triangle
RectangleTable,m881.obj,60,86,0,0,0,0,86,Triangle
RectangleTable,m882.obj,598,1072,0,0,0,0,1072,Triangle
RectangleTable,m883.obj,96,172,0,0,0,0,172,Triangle
RectangleTable,m886.obj,996,2432,0,0,0,0,2432,Triangle
RectangleTable,m887.obj,340,616,0,0,0,0,616,Triangle
RectangleTable,m888.obj,36,60,0,0,0,0,60,Triangle
RectangleTable,m889.obj,511,1018,0,0,0,0,1018,Triangle
RectangleTable,m890.obj,508,979,0,0,0,0,979,Triangle
RectangleTable,m891.obj,190,360,0,0,0,0,360,Triangle
RectangleTable,m892.obj,174,288,0,0,0,0,288,Triangle
RectangleTable,m893.obj,184,292,0,0,0,0,292,Triangle
RectangleTable,m894.obj,80,100,0,0,0,0,100,Triangle
RectangleTable,m895.obj,80,100,0,0,0,0,100,Triangle
RectangleTable,m896.obj,144,160,0,0,0,0,160,Triangle
RectangleTable,m897.obj,128,152,0,0,0,0,152,Triangle
RectangleTable,m898.obj,288,348,0,0,0,0,348,Triangle
RectangleTable,m901.obj,190,360,0,0,0,0,360,Triangle
RectangleTable,m902.obj,198,372,0,0,0,0,372,Triangle
RectangleTable,m904.obj,128,152,0,0,0,0,152,Triangle
RectangleTable,m905.obj,48,67,0,0,0,0,67,Triangle
RectangleTable,m906.obj,178,312,0,0,0,0,312,Triangle
RectangleTable,m907.obj,158,214,0,0,0,0,214,Triangle
RectangleTable,m908.obj,288,348,0,0,0,0,348,Triangle
RectangleTable,m910.obj,352,1136,0,0,0,0,1136,Triangle
RectangleTable,m912.obj,36,60,0,0,0,0,60,Triangle
RectangleTable,m913.obj,104,188,0,0,0,0,188,Triangle
RectangleTable,m914.obj,576,956,0,0,0,0,956,Triangle
RectangleTable,m915.obj,40,60,0,0,0,0,60,Triangle
RectangleTable,m917.obj,96,172,0,0,0,0,172,Triangle
RectangleTable,m919.obj,78,124,0,0,0,0,124,Triangle
RectangleTable,m920.obj,426,736,0,0,0,0,736,Triangle
Rocket,D00015.obj,88,156,0,0,0,0,156,Triangle
Rocket,D00343.obj,1053,2008,0,0,0,0,2008,Triangle
Rocket,D00346.obj,1508,2904,0,0,0,0,2904,Triangle
Rocket,D00354.obj,3242,6348,0,0,0,0,6348,Triangle
Rocket,D00426.obj,36,56,0,0,0,0,56,Triangle
Rocket,D00428.obj,1175,2048,0,0,0,0,2048,Triangle
Rocket,D00433.obj,170,304,0,0,0,0,304,Triangle
Rocket,D00437.obj,1810,3910,0,0,0,0,3910,Triangle
Rocket,D00472.obj,93,108,0,0,0,0,108,Triangle
Rocket,D00485.obj,2101,4064,0,0,0,0,4064,Triangle
Rocket,D00528.obj,204,392,0,0,0,0,392,Triangle
Rocket,D00564.obj,73398,24466,0,0,0,0,24466,Triangle
Rocket,D00585.obj,1014,1728,0,0,0,0,1728,Triangle
Rocket,D00614.obj,161,224,0,0,0,0,224,Triangle
Rocket,D00697.obj,217,430,0,0,0,0,430,Triangle
Rocket,D00719.obj,7915,12970,0,0,0,0,12970,Triangle
Rocket,D00764.obj,250,400,0,0,0,0,400,Triangle
Rocket,D00851.obj,1175,2048,0,0,0,0,2048,Triangle
Rocket,D00942.obj,186,368,0,0,0,0,368,Triangle
Rocket,D00975.obj,46038,15346,0,0,0,0,15346,Triangle
RoundTable,D00083.obj,1072,2040,0,0,0,0,2040,Triangle
RoundTable,D00094.obj,12414,24720,0,0,0,0,24720,Triangle
RoundTable,D00107.obj,356,904,0,0,0,0,904,Triangle
RoundTable,D00194.obj,371,604,0,0,0,0,604,Triangle
RoundTable,D00344.obj,136,236,0,0,0,0,236,Triangle
RoundTable,D00401.obj,355,551,0,0,0,0,551,Triangle
RoundTable,D00407.obj,215,408,0,0,0,0,408,Triangle
RoundTable,D00492.obj,13002,25984,0,0,0,0,25984,Triangle
RoundTable,D00501.obj,744,1468,0,0,0,0,1468,Triangle
RoundTable,D00503.obj,1706,3316,0,0,0,0,3316,Triangle
RoundTable,D00524.obj,1141,2262,0,0,0,0,2262,Triangle
RoundTable,D00581.obj,4126,1526,0,0,0,0,1526,Triangle
RoundTable,D00646.obj,1921,3600,0,0,0,0,3600,Triangle
RoundTable,D00649.obj,2136,4256,0,0,0,0,4256,Triangle
RoundTable,D00702.obj,6647,13237,0,0,0,0,13237,Triangle
RoundTable,D00756.obj,837,1652,0,0,0,0,1652,Triangle
RoundTable,D00827.obj,1732,3436,0,0,0,0,3436,Triangle
RoundTable,D00866.obj,288,636,0,0,0,0,636,Triangle
RoundTable,D00909.obj,1238,2330,0,0,0,0,2330,Triangle
RoundTable,D00948.obj,1740,3464,0,0,0,0,3464,Triangle
RoundTable,m921.obj,1921,3600,0,0,0,0,3600,Triangle
RoundTable,m922.obj,54,88,0,0,0,0,88,Triangle
RoundTable,m923.obj,201,366,0,0,0,0,366,Triangle
RoundTable,m924.obj,215,408,0,0,0,0,408,Triangle
RoundTable,m925.obj,216,408,0,0,0,0,408,Triangle
RoundTable,m926.obj,218,408,0,0,0,0,408,Triangle
RoundTable,m927.obj,201,366,0,0,0,0,366,Triangle
RoundTable,m928.obj,463,752,0,0,0,0,752,Triangle
RoundTable,m929.obj,444,752,0,0,0,0,752,Triangle
RoundTable,m930.obj,501,978,0,0,0,0,978,Triangle
RoundTable,m931.obj,54,88,0,0,0,0,88,Triangle
RoundTable,m932.obj,10889,20594,0,0,0,0,20594,Triangle
RoundTable,m933.obj,55,100,0,0,0,0,100,Triangle
RoundTable,m934.obj,148,276,0,0,0,0,276,Triangle
RoundTable,m935.obj,128,241,0,0,0,0,241,Triangle
RoundTable,m937.obj,72,140,0,0,0,0,140,Triangle
RoundTable,m938.obj,422,840,0,0,0,0,840,Triangle
Shelf,D00057.obj,9850,6900,0,0,0,0,6900,Triangle
Shelf,D00074.obj,1903,1872,0,0,0,0,1872,Triangle
Shelf,D00129.obj,1207,684,0,0,0,0,684,Triangle
Shelf,D00171.obj,1505,2716,0,0,0,0,2716,Triangle
Shelf,D00198.obj,2064,2068,0,0,0,0,2068,Triangle
Shelf,D00242.obj,1874,3584,0,0,0,0,3584,Triangle
Shelf,D00337.obj,1628,2806,0,0,0,0,2806,Triangle
Shelf,D00352.obj,129,254,0,0,0,0,254,Triangle
Shelf,D00468.obj,960,1684,0,0,0,0,1684,Triangle
Shelf,D00592.obj,74,106,0,0,0,0,106,Triangle
Shelf,D00631.obj,6295,10712,0,0,0,0,10712,Triangle
Shelf,D00691.obj,5210,5004,0,0,0,0,5004,Triangle
Shelf,D00725.obj,5831,8126,0,0,0,0,8126,Triangle
Shelf,D00772.obj,202,306,0,0,0,0,306,Triangle
Shelf,D00781.obj,4773,6260,0,0,0,0,6260,Triangle
Shelf,D00818.obj,1872,2298,0,0,0,0,2298,Triangle
Shelf,D00881.obj,249,400,0,0,0,0,400,Triangle
Shelf,D00887.obj,261,404,0,0,0,0,404,Triangle
Shelf,D00917.obj,2452,4162,0,0,0,0,4162,Triangle
Shelf,D00956.obj,122,173,0,0,0,0,173,Triangle
Shelf,m844.obj,200,324,0,0,0,0,324,Triangle
Shelf,m845.obj,60,88,0,0,0,0,88,Triangle
Shelf,m846.obj,1101,2098,0,0,0,0,2098,Triangle
Shelf,m847.obj,158,244,0,0,0,0,244,Triangle
Shelf,m849.obj,128,192,0,0,0,0,192,Triangle
Shelf,m850.obj,184,300,0,0,0,0,300,Triangle
Shelf,m851.obj,68,120,0,0,0,0,120,Triangle
Shelf,m852.obj,104,228,0,0,0,0,228,Triangle
Shelf,m853.obj,100,228,0,0,0,0,228,Triangle
Shelf,m854.obj,96,204,0,0,0,0,204,Triangle
Shelf,m855.obj,46,44,0,0,0,0,44,Triangle
Shelf,m856.obj,64,96,0,0,0,0,96,Triangle
Shelf,m857.obj,112,168,0,0,0,0,168,Triangle
Shelf,m858.obj,48,28,0,0,0,0,28,Triangle
Shelf,m859.obj,2556,4716,0,0,0,0,4716,Triangle
Shelf,m860.obj,56,84,0,0,0,0,84,Triangle
Shelf,m861.obj,150,232,0,0,0,0,232,Triangle
Shelf,m862.obj,544,1024,0,0,0,0,1024,Triangle
Shelf,m863.obj,289,362,0,0,0,0,362,Triangle
Shelf,m864.obj,323,406,0,0,0,0,406,Triangle
Shelf,m865.obj,255,318,0,0,0,0,318,Triangle
Shelf,m866.obj,221,274,0,0,0,0,274,Triangle
Shelf,m868.obj,112,180,0,0,0,0,180,Triangle
Ship,D00027.obj,4202,4887,0,0,0,0,4887,Triangle
Ship,D00042.obj,2275,3816,0,0,0,0,3816,Triangle
Ship,D00099.obj,374,672,0,0,0,0,672,Triangle
Ship,D00175.obj,13725,26994,0,0,0,0,26994,Triangle
Ship,D00247.obj,6122,10530,0,0,0,0,10530,Triangle
Ship,D00258.obj,9284,10781,0,0,0,0,10781,Triangle
Ship,D00292.obj,4340,4887,0,0,0,0,4887,Triangle
Ship,D00429.obj,19361,36405,0,0,0,0,36405,Triangle
Ship,D00467.obj,5062,5504,0,0,0,0,5504,Triangle
Ship,D00539.obj,23858,41981,0,0,0,0,41981,Triangle
Ship,D00543.obj,7537,14375,0,0,0,0,14375,Triangle
Ship,D00647.obj,1713,3374,0,0,0,0,3374,Triangle
Ship,D00771.obj,33376,65300,0,0,0,0,65300,Triangle
Ship,D00791.obj,4200,4887,0,0,0,0,4887,Triangle
Ship,D00809.obj,40714,80272,0,0,0,0,80272,Triangle
Ship,D00837.obj,6122,10530,0,0,0,0,10530,Triangle
Ship,D00896.obj,4991,9542,0,0,0,0,9542,Triangle
Ship,D00907.obj,21442,18338,0,0,0,0,18338,Triangle
Ship,D00935.obj,124,200,0,0,0,0,200,Triangle
Ship,D00949.obj,2547,3668,0,0,0,0,3668,Triangle
Ship,m1427.obj,757,1084,0,0,0,0,1084,Triangle
Ship,m1428.obj,817,1083,0,0,0,0,1083,Triangle
Ship,m1429.obj,749,1039,0,0,0,0,1039,Triangle
Ship,m1430.obj,774,1032,0,0,0,0,1032,Triangle
Ship,m1431.obj,674,960,0,0,0,0,960,Triangle
Ship,m1432.obj,573,822,0,0,0,0,822,Triangle
Ship,m1433.obj,926,1227,0,0,0,0,1227,Triangle
Ship,m1434.obj,600,1077,0,0,0,0,1077,Triangle
Ship,m1435.obj,4241,4887,0,0,0,0,4887,Triangle
Ship,m1436.obj,1704,3340,0,0,0,0,3340,Triangle
Ship,m1437.obj,658,930,0,0,0,0,930,Triangle
Ship,m1438.obj,1309,2454,0,0,0,0,2454,Triangle
Ship,m1439.obj,428,848,0,0,0,0,848,Triangle
Ship,m1440.obj,4230,5977,0,0,0,0,5977,Triangle
Ship,m1441.obj,3153,4116,0,0,0,0,4116,Triangle
Ship,m1442.obj,6859,12554,0,0,0,0,12554,Triangle
Ship,m1444.obj,6251,11722,0,0,0,0,11722,Triangle
Ship,m1446.obj,6122,10530,0,0,0,0,10530,Triangle
Ship,m1447.obj,3189,6000,0,0,0,0,6000,Triangle
Ship,m1448.obj,182,328,0,0,0,0,328,Triangle
Ship,m1449.obj,330,660,0,0,0,0,660,Triangle
Ship,m1450.obj,98,156,0,0,0,0,156,Triangle
Ship,m1451.obj,775,1498,0,0,0,0,1498,Triangle
Ship,m1452.obj,776,1452,0,0,0,0,1452,Triangle
Ship,m1453.obj,7994,15870,0,0,0,0,15870,Triangle
Ship,m1454.obj,325,598,0,0,0,0,598,Triangle
Ship,m1455.obj,314,576,0,0,0,0,576,Triangle
Ship,m1456.obj,497,924,0,0,0,0,924,Triangle
Ship,m1457.obj,2333,4485,0,0,0,0,4485,Triangle
Ship,m1458.obj,2509,4698,0,0,0,0,4698,Triangle
Ship,m1459.obj,331,531,0,0,0,0,531,Triangle
Ship,m1460.obj,4892,9510,0,0,0,0,9510,Triangle
Ship,m1461.obj,12526,23024,0,0,0,0,23024,Triangle
Ship,m1462.obj,4916,9500,0,0,0,0,9500,Triangle
Ship,m1463.obj,629,1236,0,0,0,0,1236,Triangle
Ship,m1464.obj,2873,5534,0,0,0,0,5534,Triangle
Ship,m1465.obj,6923,10583,0,0,0,0,10583,Triangle
Ship,m1466.obj,9736,18939,0,0,0,0,18939,Triangle
Ship,m1467.obj,574,1076,0,0,0,0,1076,Triangle
Ship,m1468.obj,467,684,0,0,0,0,684,Triangle
Ship,m1469.obj,1724,3176,0,0,0,0,3176,Triangle
Ship,m1470.obj,145,270,0,0,0,0,270,Triangle
Ship,m1471.obj,2511,3552,0,0,0,0,3552,Triangle
Sign,m1670.obj,221,217,0,0,0,0,217,Triangle
Sign,m1671.obj,119,113,0,0,0,0,113,Triangle
Sign,m1672.obj,231,299,0,0,0,0,299,Triangle
Sign,m1673.obj,80,86,0,0,0,0,86,Triangle
Sign,m1674.obj,50,78,0,0,0,0,78,Triangle
Sign,m1675.obj,40,52,0,0,0,0,52,Triangle
Sign,m1676.obj,4031,8034,0,0,0,0,8034,Triangle
Sign,m1678.obj,642,1021,0,0,0,0,1021,Triangle
Sign,m1679.obj,417,786,0,0,0,0,786,Triangle
Sign,m1680.obj,360,708,0,0,0,0,708,Triangle
Sign,m1681.obj,6540,13032,0,0,0,0,13032,Triangle
Sign,m1682.obj,4492,8804,0,0,0,0,8804,Triangle
Sign,m1683.obj,3000,5896,0,0,0,0,5896,Triangle
Sign,m1684.obj,44,76,0,0,0,0,76,Triangle
Sign,m1685.obj,760,1344,0,0,0,0,1344,Triangle
Skyscraper,D00006.obj,48737,54489,0,0,0,0,54489,Triangle
Skyscraper,D00058.obj,73697,53448,0,0,0,0,53448,Triangle
Skyscraper,D00059.obj,12771,6932,0,0,0,0,6932,Triangle
Skyscraper,D00105.obj,8334,16159,0,0,0,0,16159,Triangle
Skyscraper,D00125.obj,18704,16194,0,0,0,0,16194,Triangle
